locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
b1831,proQ,0,1914836,1915534,-1,0,0,699,0,RNA chaperone ProQ
b1842,holE,0,1925108,1925338,1,0,0,231,0,DNA polymerase III subunit theta
b1855,lpxM,0,1939222,1940193,-1,0,0,972,0,myristoyl-acyl carrier protein-dependent acyltransferase
b1861,ruvA,0,1945365,1945976,-1,0,0,612,0,Holliday junction branch migration complex subunit RuvA
b4717,micL,0,1958441,1958520,-1,0,0,80,0,
b1878,flhE,0,1962580,1962972,-1,0,0,393,0,flagellar protein
b1893,insB5,0,1978518,1979021,-1,0,0,504,0,IS1 protein InsB
b1894,insA5,0,1978940,1979215,-1,0,0,276,0,IS1 protein InsA
b4537,yecJ,0,1987507,1987758,-1,0,0,252,0,DUF2766 domain-containing protein YecJ
b4663,azuC,0,1987873,1987959,-1,0,0,87,0,uncharacterized protein AzuC
b1904,yecR,0,1988222,1988545,1,0,0,324,0,lipoprotein YecR
b1908,yecA,0,1990954,1991619,-1,0,0,666,0,UPF0149 family protein YecA
b1909,leuZ,0,1991815,1991901,-1,0,0,87,0,
b1910,cysT,0,1991914,1991987,-1,0,0,74,0,
b1911,glyW,0,1992042,1992117,-1,0,0,76,0,
b1912,pgsA,0,1992269,1992817,-1,0,0,549,0,phosphatidylglycerophosphate synthase
b1915,yecF,0,1995818,1996042,1,0,0,225,0,DUF2594 domain-containing protein YecF
b1925,fliS,0,2005303,2005713,1,0,0,411,0,flagellar biosynthesis protein FliS
b1942,fliJ,0,2017946,2018389,1,0,0,444,0,flagellar biosynthesis protein FliJ
b1947,fliO,0,2021504,2021869,1,0,0,366,0,flagellar biosynthesis protein FliO
b1952,dsrB,0,2024635,2024823,-1,0,0,189,0,protein DsrB
b1954,dsrA,0,2025227,2025313,-1,0,0,87,0,
b4603,rseX,0,2033649,2033739,1,0,0,91,0,
b1977,asnT,0,2044549,2044624,1,0,0,76,0,
b1984,asnW,0,2058027,2058102,-1,0,0,76,0,
b1986,asnU,0,2059851,2059926,1,0,0,76,0,
b1989,asnV,0,2062260,2062335,1,0,0,76,0,
b1994,insH6,0,2066305,2067321,-1,0,0,1017,0,CP4-44 prophage; IS5 transposase and trans-activator
b4582,yoeA,0,2068635,2070474,1,322,0.00077639751552795,1840,1,pseudogene
b1996,insD3,0,2068952,2069857,-1,0,0,906,0,CP4-44 prophage; IS2 insertion element protein InsB
b1997,insC3,0,2069815,2070180,-1,0,0,366,0,CP4-44 prophage; IS2 insertion element repressor InsA
b1999,yeeP,0,2070786,2071211,1,0,0,426,0,pseudogene
b2004,cbeA,0,2077112,2077480,1,0,0,369,0,CP4-44 prophage; cytoskeleton bundling-enhancing antitoxin CbeA
b4678,yoeI,0,2087052,2087114,-1,0,0,63,0,uncharacterized protein YoeI
b2018,hisL,0,2089996,2090046,1,0,0,51,0,his operon leader peptide
b4571,wbbL,0,2101396,2103389,-1,0,0,1994,0,pseudogene
b2030,insH7,0,2101895,2102911,-1,0,0,1017,0,IS5 transposase and trans-activator
b2033,wbbJ,0,2104494,2105084,-1,0,0,591,0,putative acyl transferase
b4437,sibB,0,2153646,2153781,1,0,0,136,0,
b4668,ibsB,0,2153681,2153737,-1,0,0,57,0,putative toxic peptide IbsB
b4438,cyaR,0,2167114,2167200,1,0,0,87,0,
b2088,insE5,0,2170236,2170535,1,0,0,300,0,IS3 element protein InsE
b2089,insF5,0,2170532,2171398,1,0,0,867,0,IS3 element protein InsF
b2105,rcnR,0,2185524,2185796,-1,0,0,273,0,DNA-binding transcriptional repressor RcnR
b2137,yohF,0,2226509,2227270,-1,0,0,762,0,putative oxidoreductase with NAD(P)-binding Rossmann-fold domain
b4679,yohP,0,2228982,2229065,1,0,0,84,0,putative membrane protein YohP
b2141,yohJ,0,2230624,2231022,1,0,0,399,0,PF03788 family membrane protein YohJ
b2153,folE,0,2242984,2243652,-1,0,0,669,0,GTP cyclohydrolase 1
b2185,rplY,0,2282517,2282801,1,0,0,285,0,50S ribosomal subunit protein L25
b2187,yejL,0,2284129,2284356,1,0,0,228,0,DUF1414 domain-containing protein YejL
b2189,proL,0,2286211,2286287,1,0,0,77,0,
b2192,insH8,0,2289065,2290081,-1,0,0,1017,0,IS5 transposase and trans-activator
b2198,ccmD,0,2295377,2295586,-1,0,0,210,0,heme trafficking system membrane protein CcmD
b2207,napD,0,2302750,2303013,-1,0,0,264,0,NapA signal peptide-binding chaperone NapD
b2235,nrdB,0,2347384,2348514,1,0,0,1131,0,ribonucleoside-diphosphate reductase 1 subunit beta
b2236,yfaE,0,2348514,2348768,1,0,0,255,0,ferredoxin-like diferric-tyrosyl radical cofactor maintenance protein YfaE
b2250,yfaZ,0,2363733,2364275,-1,0,0,543,0,putative porin YfaZ
b2279,nuoK,0,2395043,2395345,-1,0,0,303,0,NADH:quinone oxidoreductase subunit K
b2295,yfbV,0,2412677,2413132,-1,0,0,456,0,UPF0208 membrane protein YfbV
b2311,ubiX,0,2428057,2428626,-1,0,0,570,0,flavin prenyltransferase
b2315,folC,0,2431674,2432942,-1,0,0,1269,0,bifunctional folylpolyglutamate synthetase/dihydrofolate synthetase
b2318,truA,0,2434824,2435636,-1,0,0,813,0,tRNA pseudouridine(38-40) synthase
b2343,yfcZ,0,2460650,2460934,-1,0,0,285,0,DUF406 domain-containing protein YfcZ
b2348,argW,0,2466309,2466383,1,0,0,75,0,
b2358,yfdO,0,2472878,2473246,-1,0,0,369,0,CPS-53 (KpLE1) prophage; putative defective phage replication protein O
b4643,pawZ,0,2476584,2476598,1,0,0,15,0,pseudogene
b2376,ypdI,0,2494698,2494973,1,0,0,276,0,colanic acid synthesis putative lipoprotein YpdI
b2394,insL3,0,2514331,2515443,1,0,0,1113,0,putative IS186/IS421 transposase
b2396,alaX,0,2518041,2518116,-1,0,0,76,0,
b2397,alaW,0,2518156,2518231,-1,0,0,76,0,
b2401,valU,0,2520931,2521006,1,0,0,76,0,
b2402,valX,0,2521051,2521126,1,0,0,76,0,
b2403,valY,0,2521173,2521248,1,0,0,76,0,
b2404,lysV,0,2521253,2521328,1,0,0,76,0,
b4546,ypeB,0,2527941,2528159,-1,0,0,219,0,PF12843 family protein YpeB
b2411,ligA,0,2528161,2530176,-1,3,0.000708215297450425,2016,1,DNA ligase
b2416,ptsI,0,2534066,2535793,1,1,0.000826446280991736,1728,1,PTS enzyme I
b2417,crr,0,2535834,2536343,1,0,0,510,0,Enzyme IIA(Glc)
b2431,yfeX,0,2549646,2550545,-1,0,0,900,0,porphyrinogen peroxidase
b2442,intZ,0,2558858,2560066,1,0,0,1209,0,CPZ-55 prophage; putative phage integrase IntZ
b2443,yffL,0,2560257,2560898,1,0,0,642,0,CPZ-55 prophage; uncharacterized protein YffL
b2444,yffM,0,2561368,2561613,1,0,0,246,0,CPZ-55 prophage; uncharacterized protein YffM
b2445,yffN,0,2561625,2561993,1,0,0,369,0,CPZ-55 prophage; uncharacterized protein YffN
b2446,yffO,0,2562111,2562527,1,0,0,417,0,CPZ-55 prophage; uncharacterized protein YffO
b2447,yffP,0,2562524,2563117,1,0,0,594,0,CPZ-55 prophage; uncharacterized protein YffP
b2448,yffQ,0,2563592,2563969,1,0,0,378,0,CPZ-55 prophage; uncharacterized protein YffQ
b2449,yffR,0,2563980,2564372,1,0,0,393,0,CPZ-55 prophage; uncharacterized protein YffR
b2450,yffS,0,2564523,2565332,1,0,0,810,0,CPZ-55 prophage; uncharacterized protein YffS
b2462,eutS,0,2575470,2575805,-1,0,0,336,0,putative structural protein, ethanolamine utilization microcompartment
b4547,ypfN,0,2592762,2592962,1,0,0,201,0,UPF0370 protein YpfN
b2495,yfgD,0,2617578,2617937,1,0,0,360,0,putative oxidoreductase YfgD
b2513,yfgM,0,2638663,2639283,-1,0,0,621,0,ancillary SecYEG translocon subunit
b2515,ispG,0,2640686,2641804,-1,0,0,1119,0,(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase (flavodoxin)
b2518,ndk,0,2644433,2644864,-1,0,0,432,0,nucleoside diphosphate kinase
b2524,iscX,0,2656536,2656736,-1,0,0,201,0,accessory iron-sulfur cluster assembly protein IscX
b2527,hscB,0,2658952,2659467,-1,0,0,516,0,co-chaperone for [Fe-S] cluster biosynthesis
b2528,iscA,0,2659563,2659886,-1,0,0,324,0,iron-sulfur cluster insertion protein IscA
b2529,iscU,0,2659903,2660289,-1,0,0,387,0,scaffold protein for iron-sulfur cluster assembly
b2531,iscR,0,2661643,2662131,-1,0,0,489,0,DNA-binding transcriptional dual regulator IscR
b2540,hcaC,0,2670908,2671228,1,0,0,321,0,putative 3-phenylpropionate/cinnamate dioxygenase ferredoxin subunit
b4441,glmY,0,2691157,2691340,-1,0,0,184,0,
b2559,tadA,0,2697354,2697857,-1,0,0,504,0,tRNA adenosine(34) deaminase
b4687,shoB,0,2700117,2700197,-1,0,0,81,0,toxic peptide ShoB
b2563,acpS,0,2700618,2700998,-1,0,0,381,0,holo-[acyl-carrier-protein] synthase
b2567,rnc,0,2703383,2704063,-1,0,0,681,0,RNase III
b2572,rseA,0,2708754,2709404,-1,0,0,651,0,anti-sigma factor
b2573,rpoE,0,2709437,2710012,-1,0,0,576,0,RNA polymerase sigma E factor
b4725,rseD,0,2710009,2710164,-1,0,0,156,0,rpoE leader peptide
b2588,rrfG,0,2726069,2726188,-1,0,0,120,0,
b2589,rrlG,0,2726281,2729184,-1,0,0,2904,0,
b2590,gltW,0,2729369,2729444,-1,0,0,76,0,
b2591,rrsG,0,2729616,2731157,-1,0,0,1542,0,
b2594,rluD,0,2735031,2736011,-1,0,0,981,0,23S rRNA pseudouridine(1911/1915/1917) synthase
b2595,bamD,0,2736146,2736883,1,0,0,738,0,outer membrane protein assembly factor BamD
b2598,pheL,0,2737599,2737646,1,0,0,48,0,phe operon leader peptide
b2606,rplS,0,2744183,2744530,-1,0,0,348,0,50S ribosomal subunit protein L19
b2608,rimM,0,2745370,2745918,-1,0,0,549,0,ribosome maturation factor RimM
b2609,rpsP,0,2745937,2746185,-1,0,0,249,0,30S ribosomal subunit protein S16
b2614,grpE,0,2750115,2750708,-1,0,0,594,0,nucleotide exchange factor GrpE
b2619,ratA,0,2754288,2754764,-1,0,0,477,0,ribosome association toxin RatA
b2620,smpB,0,2754896,2755378,1,0,0,483,0,SsrA-binding protein
b2621,ssrA,0,2755593,2755955,1,0,0,363,0,
b2631,rnlB,0,2766984,2767355,1,0,0,372,0,CP4-57 prophage; antitoxin RnlB
b2649,ypjB,0,2783638,2784429,-1,0,0,792,0,DUF5508 domain-containing protein YpjB
b2650,ypjC,0,2784529,2785011,-1,0,0,483,0,DUF5507 domain-containing protein YpjC
b2652,ileY,0,2785762,2785837,-1,0,0,76,0,
b2664,csiR,0,2795674,2796336,1,0,0,663,0,DNA-binding transcriptional repressor CsiR
b2672,ygaM,0,2800146,2800475,1,0,0,330,0,DUF883 domain-containing protein YgaM
b4442,micA,0,2814802,2814873,1,0,0,72,0,
b2691,argQ,0,2817784,2817860,-1,0,0,77,0,
b2692,argZ,0,2818059,2818135,-1,0,0,77,0,
b2693,argY,0,2818198,2818274,-1,0,0,77,0,
b2694,argV,0,2818473,2818549,-1,0,0,77,0,
b2695,serV,0,2818553,2818645,-1,0,0,93,0,
b2696,csrA,0,2818961,2819146,-1,0,0,186,0,carbon storage regulator
b2704,srlB,0,2827362,2827733,1,0,0,372,0,sorbitol-specific PTS enzyme IIA component
b2720,hycF,0,2844210,2844752,-1,0,0,543,0,formate hydrogenlyase subunit HycF
b2728,hypC,0,2851864,2852136,1,0,0,273,0,hydrogenase 3 maturation protein HypC
b2747,ispD,0,2871780,2872490,-1,0,0,711,0,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
b2748,ftsB,0,2872509,2872820,-1,0,0,312,0,cell division protein FtsB
b4682,yqcG,0,2905557,2905697,1,0,0,141,0,cell envelope stress response protein YqcG
b2780,pyrG,0,2908029,2909666,-1,0,0,1638,0,CTP synthetase
b4443,gcvB,0,2942696,2942900,1,0,0,205,0,
b2814,metZ,0,2947387,2947463,1,0,0,77,0,
b2815,metW,0,2947497,2947573,1,0,0,77,0,
b2816,metV,0,2947607,2947683,1,0,0,77,0,
b2828,lgt,0,2965162,2966037,-1,0,0,876,0,phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
b4444,omrA,0,2976102,2976189,-1,0,0,88,0,
b4445,omrB,0,2976304,2976385,-1,0,0,82,0,
b4683,yqeL,0,2989819,2989899,-1,0,0,81,0,uncharacterized protein YqeL
b2849,yqeK,0,2989935,2990360,-1,0,0,426,0,protein YqeK
b2851,ygeG,0,2991268,2991759,1,0,0,492,0,TPR repeat-containing putative chaperone YgeG
b2855,ygeK,0,2994460,2994903,-1,0,0,444,0,pseudogene
b2859,ygeO,0,2995962,2996360,-1,0,0,399,0,pseudogene
b2860,insD4,0,2996372,2997277,-1,0,0,906,0,IS2 insertion element protein InsB
b2861,insC4,0,2997235,2997600,-1,0,0,366,0,IS2 insertion element repressor InsA
b2864,glyU,0,2998984,2999057,-1,0,0,74,0,
b2877,mocA,0,3015160,3015738,1,0,0,579,0,molybdenum cofactor cytidylyltransferase
b2894,xerD,0,3038847,3039743,-1,0,0,897,0,site-specific recombinase
b2898,ygfZ,0,3041313,3042293,1,0,0,981,0,folate-binding protein
b2910,zapA,0,3055612,3055941,1,0,0,330,0,cell division protein ZapA
b2934,cmtB,0,3078887,3079330,-1,0,0,444,0,mannitol-specific PTS enzyme IIA component CmtB
b2939,yqgB,0,3085920,3086051,-1,0,0,132,0,acid stress response protein YqgB
b2940,yqgC,0,3086187,3086402,1,0,0,216,0,protein YqgC
b2942,metK,0,3086706,3087860,1,0,0,1155,0,methionine adenosyltransferase
b2967,pheV,0,3110366,3110441,1,0,0,76,0,
b2982,insH9,0,3130178,3131194,1,0,0,1017,0,IS5 transposase and trans-activator
b4755,yqhI,0,3147597,3147740,-1,0,0,144,0,protein YqhI
b3018,plsC,0,3162744,3163481,-1,0,0,738,0,1-acylglycerol-3-phosphate O-acyltransferase
b3024,ygiW,0,3169284,3169676,-1,0,0,393,0,BOF family protein YgiW
b3029,ygiN,0,3173142,3173456,1,0,0,315,0,putative quinol monooxygenase YgiN
b3030,parE,0,3173504,3175396,-1,0,0,1893,0,DNA topoisomerase IV subunit B
b3042,ubiK,0,3184840,3185130,1,0,0,291,0,ubiquinone biosynthesis accessory factor UbiK
b3044,insC5,0,3186187,3186552,1,0,0,366,0,IS2 insertion element repressor InsA
b3045,insD5,0,3186510,3187415,1,0,0,906,0,IS2 insertion element protein InsB
b4664,ibsD,0,3194766,3194825,1,0,0,60,0,putative toxic peptide IbsD
b4666,ibsE,0,3195141,3195200,1,0,0,60,0,toxic peptide IbsE
b3058,folB,0,3204221,3204589,-1,0,0,369,0,dihydroneopterin aldolase
b3059,plsY,0,3204694,3205311,1,0,0,618,0,putative glycerol-3-phosphate acyltransferase
b3064,tsaD,0,3209530,3210543,-1,0,0,1014,0,N(6)-L-threonylcarbamoyladenine synthase, TsaD subunit
b3065,rpsU,0,3210781,3210996,1,0,0,216,0,30S ribosomal subunit protein S21
b3067,rpoD,0,3213047,3214888,1,2,0.000775193798449612,1842,1,RNA polymerase, sigma 70 (sigma D) factor
b3069,ileX,0,3215598,3215673,1,0,0,76,0,
b3074,ygjH,0,3220915,3221247,-1,0,0,333,0,putative tRNA-binding protein YgjH
b3107,yhaL,0,3255043,3255207,1,0,0,165,0,uncharacterized protein YhaL
b3123,rnpB,0,3270216,3270592,-1,0,0,377,0,
b3143,yraI,0,3288090,3288785,1,0,0,696,0,putative fimbrial chaperone YraI
b3165,rpsO,0,3311415,3311684,-1,0,0,270,0,30S ribosomal subunit protein S15
b3170,rimP,0,3317554,3318006,-1,0,0,453,0,ribosome maturation factor RimP
b3171,metY,0,3318213,3318289,-1,0,0,77,0,
b3174,leuU,0,3322072,3322158,-1,0,0,87,0,
b3177,folP,0,3324063,3324911,-1,0,0,849,0,dihydropteroate synthase
b3180,yhbY,0,3327790,3328083,1,0,0,294,0,ribosome assembly factor YhbY
b3185,rpmA,0,3332862,3333119,-1,0,0,258,0,50S ribosomal subunit protein L27
b3186,rplU,0,3333140,3333451,-1,0,0,312,0,50S ribosomal subunit protein L21
b3199,lptC,0,3342836,3343411,1,0,0,576,0,lipopolysaccharide transport system protein LptC
b3200,lptA,0,3343380,3343937,1,0,0,558,0,lipopolysaccharide transport system protein LptA
b3201,lptB,0,3343944,3344669,1,0,0,726,0,lipopolysaccharide transport system ATP binding protein
b3218,insH10,0,3365702,3366718,-1,0,0,1017,0,IS5 transposase and trans-activator
b3228,sspB,0,3376279,3376776,-1,0,0,498,0,ClpXP protease specificity-enhancing factor
b3230,rpsI,0,3377815,3378207,-1,0,0,393,0,30S ribosomal subunit protein S9
b3231,rplM,0,3378223,3378651,-1,0,0,429,0,50S ribosomal subunit protein L13
b3233,yhcB,0,3380191,3380589,1,0,0,399,0,conserved protein YhcB
b3238,yhcN,0,3385538,3385801,1,0,0,264,0,DUF1471 domain-containing stress-induced protein YhcN
b3249,mreD,0,3398387,3398875,-1,0,0,489,0,cell shape determining protein MreD
b3250,mreC,0,3398875,3399978,-1,0,0,1104,0,cell shape determining protein MreC
b3272,rrfF,0,3423423,3423542,-1,0,0,120,0,
b3273,thrV,0,3423580,3423655,-1,0,0,76,0,
b3274,rrfD,0,3423668,3423787,-1,0,0,120,0,
b3275,rrlD,0,3423880,3426783,-1,0,0,2904,0,
b3276,alaU,0,3426958,3427033,-1,0,0,76,0,
b3277,ileU,0,3427076,3427152,-1,0,0,77,0,
b3278,rrsD,0,3427221,3428762,-1,0,0,1542,0,
b3282,tsaC,0,3430843,3431415,-1,0,0,573,0,threonylcarbamoyl-AMP synthase
b3287,def,0,3433690,3434199,1,0,0,510,0,peptide deformylase
b3294,rplQ,0,3439616,3439999,-1,0,0,384,0,50S ribosomal subunit protein L17
b3295,rpoA,0,3440040,3441029,-1,0,0,990,0,RNA polymerase subunit alpha
b3297,rpsK,0,3441709,3442098,-1,0,0,390,0,30S ribosomal subunit protein S11
b3299,rpmJ,0,3442618,3442734,-1,0,0,117,0,50S ribosomal subunit protein L36
b3301,rplO,0,3444105,3444539,-1,0,0,435,0,50S ribosomal subunit protein L15
b3302,rpmD,0,3444543,3444722,-1,0,0,180,0,50S ribosomal subunit protein L30
b3303,rpsE,0,3444726,3445229,-1,0,0,504,0,30S ribosomal subunit protein S5
b3304,rplR,0,3445244,3445597,-1,0,0,354,0,50S ribosomal subunit protein L18
b3306,rpsH,0,3446153,3446545,-1,0,0,393,0,30S ribosomal subunit protein S8
b3307,rpsN,0,3446579,3446884,-1,0,0,306,0,30S ribosomal subunit protein S14
b3308,rplE,0,3446899,3447438,-1,0,0,540,0,50S ribosomal subunit protein L5
b3309,rplX,0,3447453,3447767,-1,0,0,315,0,50S ribosomal subunit protein L24
b3311,rpsQ,0,3448314,3448568,-1,0,0,255,0,30S ribosomal subunit protein S17
b3312,rpmC,0,3448568,3448759,-1,0,0,192,0,50S ribosomal subunit protein L29
b3313,rplP,0,3448759,3449169,-1,0,0,411,0,50S ribosomal subunit protein L16
b3314,rpsC,0,3449182,3449883,-1,0,0,702,0,30S ribosomal subunit protein S3
b3315,rplV,0,3449901,3450233,-1,0,0,333,0,50S ribosomal subunit protein L22
b3316,rpsS,0,3450248,3450526,-1,0,0,279,0,30S ribosomal subunit protein S19
b3318,rplW,0,3451382,3451684,-1,0,0,303,0,50S ribosomal subunit protein L23
b3321,rpsJ,0,3452959,3453270,-1,0,0,312,0,30S ribosomal subunit protein S10
b3339,tufA,0,3470145,3471329,-1,0,0,1185,0,translation elongation factor Tu 1
b3341,rpsG,0,3473542,3474081,-1,0,0,540,0,30S ribosomal subunit protein S7
b3343,tusB,0,3474678,3474965,-1,0,0,288,0,sulfurtransferase complex subunit TusB
b3345,tusD,0,3475332,3475718,-1,0,0,387,0,sulfurtransferase complex subunit TusD
b3357,crp,0,3486120,3486752,1,0,0,633,0,DNA-binding transcriptional dual regulator CRP
b3366,nirD,0,3496551,3496877,1,0,0,327,0,nitrite reductase subunit NirD
b3398,igaA,0,3526469,3528604,1,0,0,2136,0,inner membrane protein-inhibits the Rcs signaling pathway
b3427,yzgL,0,3563724,3564005,-1,0,0,282,0,putative uncharacterized protein YzgL
b3433,asd,0,3573775,3574878,-1,0,0,1104,0,aspartate-semialdehyde dehydrogenase
b3444,insA6,0,3583483,3583758,1,0,0,276,0,IS1 protein InsA
b3445,insB6,0,3583677,3584180,1,0,0,504,0,IS1 protein InsB
b3475,acpT,0,3612969,3613556,1,0,0,588,0,holo-[acyl carrier protein] synthase 2
b3482,rhsB,0,3619192,3623427,1,86,0.000337154416722859,4236,1,rhs element protein RhsB
b4552,yrhC,0,3623887,3624132,1,0,0,246,0,pseudogene
b3484,yhhI,0,3624378,3625514,1,0,0,1137,0,putative transposase
b4613,dinQ,0,3647705,3647788,-1,0,0,84,0,UV inducible membrane toxin DinQ
b4712,agrA,0,3648063,3648146,1,0,0,84,0,
b3505,insH11,0,3652182,3653198,-1,0,0,1017,0,IS5 transposase and trans-activator
b3509,hdeB,0,3655966,3656292,-1,0,0,327,0,periplasmic acid stress chaperone
b4452,gadY,0,3664864,3664968,1,0,0,105,0,
b3517,gadA,0,3666180,3667580,-1,0,0,1401,0,glutamate decarboxylase A
b3535,yhjR,0,3695997,3696185,-1,0,0,189,0,PF10945 family protein YhjR
b4454,rdlD,0,3700136,3700199,1,0,0,64,0,
b3545,proK,0,3708616,3708692,-1,0,0,77,0,
b3555,yiaG,0,3719478,3719768,1,0,0,291,0,putative DNA-binding transcriptional regulator YiaG
b3556,cspA,0,3720049,3720261,1,0,0,213,0,cold shock protein CspA
b4614,sokA,0,3722076,3722105,1,0,0,30,0,pseudogene
b3559,glyS,0,3722328,3724397,-1,1,0.000689655172413793,2070,1,glycine--tRNA ligase subunit beta
b3560,glyQ,0,3724407,3725318,-1,0,0,912,0,glycine--tRNA ligase subunit alpha
b3593,rhsA,0,3762183,3766316,1,0,0,4134,0,rhs element protein RhsA
b4652,yibU,0,3769948,3770146,1,0,0,199,0,pseudogene
b3609,secB,0,3783661,3784128,-1,0,0,468,0,SecB chaperone
b3619,rfaD,0,3793987,3794919,1,0,0,933,0,ADP-L-glycero-D-mannoheptose 6-epimerase
b3634,coaD,0,3809825,3810304,1,0,0,480,0,pantetheine-phosphate adenylyltransferase
b3636,rpmG,0,3811250,3811417,-1,0,0,168,0,50S ribosomal subunit protein L33
b3637,rpmB,0,3811438,3811674,-1,0,0,237,0,50S ribosomal subunit protein L28
b3642,pyrE,0,3815127,3815768,-1,0,0,642,0,orotate phosphoribosyltransferase
b3643,rph,0,3815863,3816549,-1,0,0,687,0,truncated RNase PH
b3648,gmk,0,3821428,3822051,1,0,0,624,0,guanylate kinase
b3649,rpoZ,0,3822106,3822381,1,0,0,276,0,RNA polymerase subunit omega
b3658,selC,0,3836222,3836316,1,0,0,95,0,
b4653,yicT,0,3836425,3836556,1,0,0,132,0,pseudogene
b3672,ivbL,0,3852890,3852988,-1,0,0,99,0,ilvBN operon leader peptide
b4616,istR,0,3853118,3853257,-1,0,0,140,0,
b4618,tisB,0,3853553,3853642,1,0,0,90,0,membrane-depolarizing toxin TisB
b3699,gyrB,0,3877705,3880119,-1,0,0,2415,0,DNA gyrase subunit B
b3702,dnaA,0,3882326,3883729,-1,0,0,1404,0,chromosomal replication initiator protein DnaA
b3703,rpmH,0,3884336,3884476,1,0,0,141,0,50S ribosomal subunit protein L34
b3704,rnpA,0,3884493,3884852,1,0,0,360,0,RNase P protein component
b3705,yidC,0,3885076,3886722,1,1,0.000867302688638335,1647,1,membrane protein insertase YidC
b3724,phoU,0,3906853,3907578,-1,0,0,726,0,negative regulator of the pho regulon
b3727,pstC,0,3909439,3910398,-1,0,0,960,0,phosphate ABC transporter membrane subunit PstC
b3735,atpH,0,3919870,3920403,-1,0,0,534,0,ATP synthase F1 complex subunit delta
b3738,atpB,0,3921236,3922051,-1,0,0,816,0,ATP synthase Fo complex subunit a
b3739,atpI,0,3922060,3922440,-1,0,0,381,0,ATP synthase accessory factor
b3741,mnmG,0,3923744,3925633,-1,1,0.000755287009063444,1890,1,5-carboxymethylaminomethyluridine-tRNA synthase subunit MnmG
b3756,rrsC,0,3941808,3943349,1,0,0,1542,0,
b3757,gltU,0,3943435,3943510,1,0,0,76,0,
b3758,rrlC,0,3943704,3946607,1,0,0,2904,0,
b3759,rrfC,0,3946700,3946819,1,0,0,120,0,
b3760,aspT,0,3946872,3946948,1,0,0,77,0,
b3766,ilvL,0,3950322,3950420,1,0,0,99,0,ilvXGMEDA operon leader peptide
b4669,ilvX,0,3950507,3950557,1,0,0,51,0,uncharacterized protein IlvX
b3782,rhoL,0,3966231,3966332,1,0,0,102,0,rho operon leader peptide
b3796,argX,0,3982375,3982451,1,0,0,77,0,
b3797,hisR,0,3982509,3982585,1,0,0,77,0,
b3798,leuT,0,3982606,3982692,1,0,0,87,0,
b3799,proM,0,3982735,3982811,1,0,0,77,0,
b4558,yifL,0,3994522,3994725,1,0,0,204,0,putative lipoprotein YifL
b3811,xerC,0,3996287,3997183,1,0,0,897,0,site-specific tyrosine recombinase
b3835,ubiB,0,4020226,4021866,1,0,0,1641,0,ubiquinone biosynthesis protein UbiB
b3838,tatB,0,4022218,4022733,1,0,0,516,0,twin arginine protein translocation system-TatB protein
b3850,hemG,0,4034608,4035153,1,0,0,546,0,protoporphyrinogen oxidase
b3851,rrsA,0,4035531,4037072,1,0,0,1542,0,
b3852,ileT,0,4037141,4037217,1,0,0,77,0,
b3853,alaT,0,4037260,4037335,1,0,0,76,0,
b3854,rrlA,0,4037519,4040423,1,24,0.000491400491400491,2905,1,
b3855,rrfA,0,4040517,4040636,1,0,0,120,0,
b3860,dsbA,0,4043418,4044044,1,0,0,627,0,thiol:disulfide oxidoreductase DsbA
b3864,spf,0,4049899,4050007,1,0,0,109,0,
b3871,bipA,0,4058407,4060230,1,43,0.000782472613458529,1824,1,ribosome-dependent GTPase, ribosome assembly factor
b3921,yiiR,0,4112315,4112755,1,0,0,441,0,DUF805 domain-containing protein YiiR
b3938,metJ,0,4128078,4128395,-1,0,0,318,0,DNA-binding transcriptional repressor MetJ
b4458,oxyS,0,4158285,4158394,-1,0,0,110,0,
b3968,rrsB,0,4166659,4168200,1,0,0,1542,0,
b3969,gltT,0,4168372,4168447,1,0,0,76,0,
b3970,rrlB,0,4168641,4171544,1,0,0,2904,0,
b3971,rrfB,0,4171637,4171756,1,0,0,120,0,
b3972,murB,0,4172057,4173085,1,0,0,1029,0,UDP-N-acetylenolpyruvoylglucosamine reductase
b3976,thrU,0,4175388,4175463,1,0,0,76,0,
b3977,tyrU,0,4175472,4175556,1,0,0,85,0,
b3978,glyT,0,4175673,4175747,1,0,0,75,0,
b3979,thrT,0,4175754,4175829,1,0,0,76,0,
b3980,tufB,0,4175944,4177128,1,0,0,1185,0,translation elongation factor Tu 2
b3983,rplK,0,4178447,4178875,1,0,0,429,0,50S ribosomal subunit protein L11
b3984,rplA,0,4178879,4179583,1,0,0,705,0,50S ribosomal subunit protein L1
b3985,rplJ,0,4179996,4180493,1,0,0,498,0,50S ribosomal subunit protein L10
b4007,rrsE,0,4208147,4209688,1,0,0,1542,0,
b4008,gltV,0,4209774,4209849,1,0,0,76,0,
b4009,rrlE,0,4210043,4212946,1,0,0,2904,0,
b4010,rrfE,0,4213040,4213159,1,0,0,120,0,
b4026,yjbE,0,4235906,4236148,1,0,0,243,0,uncharacterized protein YjbE
b4042,dgkA,0,4256637,4257005,1,0,0,369,0,diacylglycerol kinase
b4059,ssb,0,4274125,4274661,1,0,0,537,0,ssDNA-binding protein
