locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
b1571,ydfA,0,1648508,1648663,1,0,0,156,0,Qin prophage; DUF1391 domain-containing protein YdfA
b1573,ydfC,0,1648823,1649041,1,0,0,219,0,Qin prophage; uncharacterized protein YdfC
b1574,dicF,0,1649382,1649434,1,0,0,53,0,
b1578,insD7,0,1650881,1651537,1,0,0,657,0,pseudogene
b4534,ynfP,0,1652728,1652838,-1,0,0,111,0,protein YnfP
b1591,dmsD,0,1664506,1665120,1,0,0,615,0,redox enzyme maturation protein DmsD
b4601,ydgU,0,1671777,1671860,1,0,0,84,0,uncharacterized protein YdgU
b1604,ydgH,0,1678427,1679371,1,0,0,945,0,DUF1471 domain-containing protein YdgH
b1623,add,0,1702233,1703234,1,0,0,1002,0,adenosine deaminase
b1626,ydgK,0,1705250,1705690,1,0,0,441,0,conserved inner membrane protein YdgK
b1628,rsxB,0,1706348,1706926,1,0,0,579,0,SoxR [2Fe-2S] reducing system protein RsxB
b1639,mliC,0,1718066,1718395,-1,0,0,330,0,inhibitor of c-type lysozyme, putative lipoprotein
b1643,ydhI,0,1721025,1721261,1,0,0,237,0,DUF1656 domain-containing protein YdhI
b1646,sodC,0,1724134,1724655,-1,0,0,522,0,superoxide dismutase (Cu-Zn)
b1654,grxD,0,1733754,1734101,-1,0,0,348,0,glutaredoxin 4
b1665,valV,0,1746435,1746511,1,0,0,77,0,
b1666,valW,0,1746516,1746592,1,0,0,77,0,
b1667,ydhR,0,1746700,1747005,1,0,0,306,0,putative monooxygenase YdhR
b1677,lpp,0,1757421,1757657,1,0,0,237,0,murein lipoprotein
b4430,rydB,0,1764713,1764780,-1,0,0,68,0,
b4431,rprA,0,1770372,1770476,1,0,0,105,0,
b1712,ihfA,0,1795253,1795552,-1,0,0,300,0,integration host factor subunit alpha
b1715,pheM,0,1799226,1799270,-1,0,0,45,0,pheST-ihfA operon leader peptide
b1716,rplT,0,1799393,1799749,-1,0,0,357,0,50S ribosomal subunit protein L20
b1718,infC,0,1800096,1800638,-1,0,0,543,0,translation initiation factor IF-3
b1736,chbA,0,1819455,1819805,-1,0,0,351,0,N,N'-diacetylchitobiose-specific PTS enzyme IIA component
b1760,ynjH,0,1841863,1842135,-1,0,0,273,0,DUF1496 domain-containing protein YnjH
b1789,yeaL,0,1874352,1874798,1,0,0,447,0,conserved inner membrane protein YeaL
b1793,yoaF,0,1877278,1877532,-1,0,0,255,0,DUF333 domain-containing lipoprotein YoaF
b4675,yoaJ,0,1878874,1878948,1,0,0,75,0,uncharacterized protein YoaJ
b1796,yoaG,0,1879403,1879585,-1,0,0,183,0,DUF1869 domain-containing protein YoaG
b1811,yoaH,0,1894552,1894731,-1,0,0,180,0,UFP0181 family protein YoaH
b4751,yoaL,0,1901573,1901782,-1,0,0,210,0,protein YoaL
b1820,yobD,0,1904801,1905259,1,0,0,459,0,conserved inner membrane protein YobD
b1823,cspC,0,1907226,1907435,-1,0,0,210,0,stress protein, member of the CspA family
b1825,yebO,0,1908261,1908548,-1,0,0,288,0,uncharacterized protein YebO
b1826,mgrB,0,1908623,1908766,-1,0,0,144,0,PhoQ kinase inhibitor
b1831,proQ,0,1914836,1915534,-1,0,0,699,0,RNA chaperone ProQ
b1836,yebV,0,1921780,1922016,1,0,0,237,0,protein YebV
b4433,sdsR,0,1923104,1923207,-1,0,0,104,0,
b1842,holE,0,1925108,1925338,1,0,0,231,0,DNA polymerase III subunit theta
b4677,yobI,0,1946115,1946180,-1,0,0,66,0,uncharacterized protein YobI
b1863,ruvC,0,1946855,1947376,-1,0,0,522,0,crossover junction endodeoxyribonuclease RuvC
b1865,nudB,0,1948180,1948632,-1,0,0,453,0,dihydroneopterin triphosphate diphosphatase
b1875,yecM,0,1959280,1959846,-1,0,0,567,0,putative metal-binding enzyme YecM
b1878,flhE,0,1962580,1962972,-1,0,0,393,0,flagellar protein
b1893,insB5,0,1978518,1979021,-1,0,0,504,0,IS1 protein InsB
b1894,insA5,0,1978940,1979215,-1,0,0,276,0,IS1 protein InsA
b1909,leuZ,0,1991815,1991901,-1,0,0,87,0,
b1910,cysT,0,1991914,1991987,-1,0,0,74,0,
b1911,glyW,0,1992042,1992117,-1,0,0,76,0,
b1912,pgsA,0,1992269,1992817,-1,0,0,549,0,phosphatidylglycerophosphate synthase
b1928,yedD,0,2007677,2008090,-1,0,0,414,0,lipoprotein YedD
b1932,yedL,0,2010600,2011079,1,0,0,480,0,putative acetyltransferase YedL
b1937,fliE,0,2012700,2013014,-1,0,0,315,0,flagellar basal-body protein FliE
b1942,fliJ,0,2017946,2018389,1,0,0,444,0,flagellar biosynthesis protein FliJ
b1953,yodD,0,2024986,2025213,1,0,0,228,0,stress-induced protein
b1954,dsrA,0,2025227,2025313,-1,0,0,87,0,
b1963,yedR,0,2033119,2033484,-1,0,0,366,0,putative inner membrane protein
b4603,rseX,0,2033649,2033739,1,0,0,91,0,
b1977,asnT,0,2044549,2044624,1,0,0,76,0,
b1984,asnW,0,2058027,2058102,-1,0,0,76,0,
b1986,asnU,0,2059851,2059926,1,0,0,76,0,
b1989,asnV,0,2062260,2062335,1,0,0,76,0,
b1991,cobT,0,2063388,2064467,-1,0,0,1080,0,nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
b1994,insH6,0,2066305,2067321,-1,0,0,1017,0,CP4-44 prophage; IS5 transposase and trans-activator
b4582,yoeA,0,2068635,2070474,1,0,0,1840,0,pseudogene
b1996,insD3,0,2068952,2069857,-1,0,0,906,0,CP4-44 prophage; IS2 insertion element protein InsB
b1997,insC3,0,2069815,2070180,-1,0,0,366,0,CP4-44 prophage; IS2 insertion element repressor InsA
b4435,isrC,0,2071317,2071511,1,0,0,195,0,
b2012,yeeD,0,2084226,2084453,-1,0,0,228,0,putative sulfurtransferase YeeD
b4678,yoeI,0,2087052,2087114,-1,0,0,63,0,uncharacterized protein YoeI
b2017,yefM,0,2089462,2089713,-1,0,0,252,0,YefM antitoxin of the YoeB-YefM toxin-antitoxin pair and DNA binding transcriptional repressor
b2018,hisL,0,2089996,2090046,1,0,0,51,0,his operon leader peptide
b2030,insH7,0,2101895,2102911,-1,0,0,1017,0,IS5 transposase and trans-activator
b4437,sibB,0,2153646,2153781,1,0,0,136,0,
b4668,ibsB,0,2153681,2153737,-1,0,0,57,0,putative toxic peptide IbsB
b2088,insE5,0,2170236,2170535,1,0,0,300,0,IS3 element protein InsE
b2089,insF5,0,2170532,2171398,1,0,0,867,0,IS3 element protein InsF
b2093,gatB,0,2174282,2174566,-1,0,0,285,0,galactitol-specific PTS enzyme IIB component
b2103,thiD,0,2183716,2184516,-1,0,0,801,0,bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase
b2104,thiM,0,2184513,2185301,-1,0,0,789,0,hydroxyethylthiazole kinase
b2128,yehW,0,2215745,2216476,-1,0,0,732,0,glycine betaine ABC transporter membrane subunit YehW
b4679,yohP,0,2228982,2229065,1,0,0,84,0,putative membrane protein YohP
b2140,dusC,0,2229438,2230385,-1,0,0,948,0,tRNA-dihydrouridine(16) synthase
b2153,folE,0,2242984,2243652,-1,0,0,669,0,GTP cyclohydrolase 1
b2185,rplY,0,2282517,2282801,1,0,0,285,0,50S ribosomal subunit protein L25
b2187,yejL,0,2284129,2284356,1,0,0,228,0,DUF1414 domain-containing protein YejL
b2192,insH8,0,2289065,2290081,-1,0,0,1017,0,IS5 transposase and trans-activator
b2198,ccmD,0,2295377,2295586,-1,0,0,210,0,heme trafficking system membrane protein CcmD
b2207,napD,0,2302750,2303013,-1,0,0,264,0,NapA signal peptide-binding chaperone NapD
b4439,micF,0,2313084,2313176,1,0,0,93,0,
b4605,ypaB,0,2344594,2344737,-1,0,0,144,0,protein YpaB
b2236,yfaE,0,2348514,2348768,1,0,0,255,0,ferredoxin-like diferric-tyrosyl radical cofactor maintenance protein YfaE
b2272,yfbM,0,2386934,2387437,1,0,0,504,0,DUF1877 domain-containing protein YfbM
b2279,nuoK,0,2395043,2395345,-1,0,0,303,0,NADH:quinone oxidoreductase subunit K
b2296,ackA,0,2413470,2414672,1,0,0,1203,0,acetate kinase
b2299,yfcD,0,2418634,2419176,-1,0,0,543,0,putative Nudix hydrolase
b2325,yfcL,0,2443891,2444169,-1,0,0,279,0,protein YfcL
b2343,yfcZ,0,2460650,2460934,-1,0,0,285,0,DUF406 domain-containing protein YfcZ
b2348,argW,0,2466309,2466383,1,0,0,75,0,
b2359,yfdP,0,2473604,2473966,1,0,0,363,0,CPS-53 (KpLE1) prophage; protein YfdP
b4643,pawZ,0,2476584,2476598,1,0,0,15,0,pseudogene
b2376,ypdI,0,2494698,2494973,1,0,0,276,0,colanic acid synthesis putative lipoprotein YpdI
b4680,ypdK,0,2496921,2496992,1,0,0,72,0,putative membrane protein YpdK
b2394,insL3,0,2514331,2515443,1,0,0,1113,0,putative IS186/IS421 transposase
b2396,alaX,0,2518041,2518116,-1,0,0,76,0,
b2397,alaW,0,2518156,2518231,-1,0,0,76,0,
b2401,valU,0,2520931,2521006,1,0,0,76,0,
b2402,valX,0,2521051,2521126,1,0,0,76,0,
b2403,valY,0,2521173,2521248,1,0,0,76,0,
b2404,lysV,0,2521253,2521328,1,0,0,76,0,
b2416,ptsI,0,2534066,2535793,1,0,0,1728,0,PTS enzyme I
b2431,yfeX,0,2549646,2550545,-1,0,0,900,0,porphyrinogen peroxidase
b2432,yfeY,0,2550641,2551216,-1,0,0,576,0,DUF1131 domain-containing lipoprotein YfeY
b2442,intZ,0,2558858,2560066,1,0,0,1209,0,CPZ-55 prophage; putative phage integrase IntZ
b2443,yffL,0,2560257,2560898,1,0,0,642,0,CPZ-55 prophage; uncharacterized protein YffL
b2444,yffM,0,2561368,2561613,1,0,0,246,0,CPZ-55 prophage; uncharacterized protein YffM
b2445,yffN,0,2561625,2561993,1,0,0,369,0,CPZ-55 prophage; uncharacterized protein YffN
b2446,yffO,0,2562111,2562527,1,0,0,417,0,CPZ-55 prophage; uncharacterized protein YffO
b2447,yffP,0,2562524,2563117,1,0,0,594,0,CPZ-55 prophage; uncharacterized protein YffP
b2448,yffQ,0,2563592,2563969,1,0,0,378,0,CPZ-55 prophage; uncharacterized protein YffQ
b2449,yffR,0,2563980,2564372,1,0,0,393,0,CPZ-55 prophage; uncharacterized protein YffR
b2450,yffS,0,2564523,2565332,1,0,0,810,0,CPZ-55 prophage; uncharacterized protein YffS
b2454,eutJ,0,2569501,2570337,-1,0,0,837,0,putative chaperonin, ethanolamine utilization protein
b2457,eutM,0,2572157,2572450,-1,0,0,294,0,putative structural protein, ethanolamine utilization microcompartment
b2459,eutT,0,2573502,2574305,-1,0,0,804,0,putative ethanolamine utilization cobalamin adenosyltransferase
b2462,eutS,0,2575470,2575805,-1,0,0,336,0,putative structural protein, ethanolamine utilization microcompartment
b4606,ypfM,0,2590807,2590866,-1,0,0,60,0,uncharacterized protein YpfM
b4547,ypfN,0,2592762,2592962,1,0,0,201,0,UPF0370 protein YpfN
b2495,yfgD,0,2617578,2617937,1,0,0,360,0,putative oxidoreductase YfgD
b2496,hda,0,2618075,2618776,-1,0,0,702,0,inibitor of reinitiation of DNA replication
b2513,yfgM,0,2638663,2639283,-1,0,0,621,0,ancillary SecYEG translocon subunit
b2524,iscX,0,2656536,2656736,-1,0,0,201,0,accessory iron-sulfur cluster assembly protein IscX
b2527,hscB,0,2658952,2659467,-1,0,0,516,0,co-chaperone for [Fe-S] cluster biosynthesis
b2528,iscA,0,2659563,2659886,-1,0,0,324,0,iron-sulfur cluster insertion protein IscA
b2529,iscU,0,2659903,2660289,-1,0,0,387,0,scaffold protein for iron-sulfur cluster assembly
b2531,iscR,0,2661643,2662131,-1,0,0,489,0,DNA-binding transcriptional dual regulator IscR
b4706,iroK,0,2668006,2668071,-1,0,0,66,0,protein IroK
b4441,glmY,0,2691157,2691340,-1,0,0,184,0,
b2559,tadA,0,2697354,2697857,-1,0,0,504,0,tRNA adenosine(34) deaminase
b4687,shoB,0,2700117,2700197,-1,0,0,81,0,toxic peptide ShoB
b4608,ohsC,0,2700520,2700596,1,0,0,77,0,
b2567,rnc,0,2703383,2704063,-1,0,0,681,0,RNase III
b2572,rseA,0,2708754,2709404,-1,0,0,651,0,anti-sigma factor
b2573,rpoE,0,2709437,2710012,-1,0,0,576,0,RNA polymerase sigma E factor
b4725,rseD,0,2710009,2710164,-1,0,0,156,0,rpoE leader peptide
b2588,rrfG,0,2726069,2726188,-1,0,0,120,0,
b2589,rrlG,0,2726281,2729184,-1,0,0,2904,0,
b2590,gltW,0,2729369,2729444,-1,0,0,76,0,
b2591,rrsG,0,2729616,2731157,-1,0,0,1542,0,
b2594,rluD,0,2735031,2736011,-1,0,0,981,0,23S rRNA pseudouridine(1911/1915/1917) synthase
b2606,rplS,0,2744183,2744530,-1,0,0,348,0,50S ribosomal subunit protein L19
b2608,rimM,0,2745370,2745918,-1,0,0,549,0,ribosome maturation factor RimM
b2614,grpE,0,2750115,2750708,-1,0,0,594,0,nucleotide exchange factor GrpE
b2617,bamE,0,2753605,2753946,1,0,0,342,0,outer membrane protein assembly factor BamE
b2619,ratA,0,2754288,2754764,-1,0,0,477,0,ribosome association toxin RatA
b2620,smpB,0,2754896,2755378,1,0,0,483,0,SsrA-binding protein
b2621,ssrA,0,2755593,2755955,1,0,0,363,0,
b2624,alpA,0,2758644,2758856,1,0,0,213,0,CP4-57 prophage; DNA-binding transcriptional activator AlpA
b2631,rnlB,0,2766984,2767355,1,0,0,372,0,CP4-57 prophage; antitoxin RnlB
b4645,psaA,0,2777972,2777985,1,0,0,14,0,pseudogene
b2652,ileY,0,2785762,2785837,-1,0,0,76,0,
b2672,ygaM,0,2800146,2800475,1,0,0,330,0,DUF883 domain-containing protein YgaM
b2683,ygaH,0,2810344,2810679,1,0,0,336,0,L-valine exporter subunit YgaH
b2684,mprA,0,2810770,2811300,1,0,0,531,0,DNA-binding transcriptional repressor MprA
b2691,argQ,0,2817784,2817860,-1,0,0,77,0,
b2692,argZ,0,2818059,2818135,-1,0,0,77,0,
b2693,argY,0,2818198,2818274,-1,0,0,77,0,
b2694,argV,0,2818473,2818549,-1,0,0,77,0,
b2695,serV,0,2818553,2818645,-1,0,0,93,0,
b2696,csrA,0,2818961,2819146,-1,0,0,186,0,carbon storage regulator
b2720,hycF,0,2844210,2844752,-1,0,0,543,0,formate hydrogenlyase subunit HycF
b2747,ispD,0,2871780,2872490,-1,0,0,711,0,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
b2748,ftsB,0,2872509,2872820,-1,0,0,312,0,cell division protein FtsB
b4682,yqcG,0,2905557,2905697,1,0,0,141,0,cell envelope stress response protein YqcG
b2779,eno,0,2906643,2907941,-1,0,0,1299,0,enolase
b2780,pyrG,0,2908029,2909666,-1,0,0,1638,0,CTP synthetase
b4408,csrB,0,2924156,2924524,-1,0,0,369,0,
b2810,csdA,0,2943337,2944542,1,0,0,1206,0,cysteine sulfinate desulfinase
b2814,metZ,0,2947387,2947463,1,0,0,77,0,
b2815,metW,0,2947497,2947573,1,0,0,77,0,
b2816,metV,0,2947607,2947683,1,0,0,77,0,
b2830,rppH,0,2968447,2968977,-1,0,0,531,0,RNA pyrophosphohydrolase
b4444,omrA,0,2976102,2976189,-1,0,0,88,0,
b4445,omrB,0,2976304,2976385,-1,0,0,82,0,
b2854,pbl,0,2993939,2994441,1,0,0,503,0,pseudogene
b2855,ygeK,0,2994460,2994903,-1,0,0,444,0,pseudogene
b2856,ygeL,0,2994937,2995092,-1,0,0,156,0,pseudogene
b2860,insD4,0,2996372,2997277,-1,0,0,906,0,IS2 insertion element protein InsB
b2861,insC4,0,2997235,2997600,-1,0,0,366,0,IS2 insertion element repressor InsA
b2864,glyU,0,2998984,2999057,-1,0,0,74,0,
b2877,mocA,0,3015160,3015738,1,0,0,579,0,molybdenum cofactor cytidylyltransferase
b4684,yqfG,0,3032817,3032942,1,0,0,126,0,uncharacterized protein YqfG
b2895,fldB,0,3039855,3040376,1,0,0,522,0,flavodoxin 2
b2896,ygfX,0,3040416,3040823,-1,0,0,408,0,protein YgfX
b2900,yqfB,0,3043312,3043623,-1,0,0,312,0,PUA-like domain-containing protein YqfB
b2910,zapA,0,3055612,3055941,1,0,0,330,0,cell division protein ZapA
b2914,rpiA,0,3058666,3059325,-1,0,0,660,0,ribose-5-phosphate isomerase A
b2940,yqgC,0,3086187,3086402,1,0,0,216,0,protein YqgC
b2949,yqgF,0,3093500,3093916,1,0,0,417,0,ribonuclease H-like domain containing nuclease
b2962,yggX,0,3104093,3104368,1,0,0,276,0,putative Fe(2(+))-trafficking protein
b2967,pheV,0,3110366,3110441,1,0,0,76,0,
b2982,insH9,0,3130178,3131194,1,0,0,1017,0,IS5 transposase and trans-activator
b3024,ygiW,0,3169284,3169676,-1,0,0,393,0,BOF family protein YgiW
b3029,ygiN,0,3173142,3173456,1,0,0,315,0,putative quinol monooxygenase YgiN
b3041,ribB,0,3183813,3184466,-1,0,0,654,0,3,4-dihydroxy-2-butanone-4-phosphate synthase
b3044,insC5,0,3186187,3186552,1,0,0,366,0,IS2 insertion element repressor InsA
b3045,insD5,0,3186510,3187415,1,0,0,906,0,IS2 insertion element protein InsB
b4664,ibsD,0,3194766,3194825,1,0,0,60,0,putative toxic peptide IbsD
b3058,folB,0,3204221,3204589,-1,0,0,369,0,dihydroneopterin aldolase
b3064,tsaD,0,3209530,3210543,-1,0,0,1014,0,N(6)-L-threonylcarbamoyladenine synthase, TsaD subunit
b3065,rpsU,0,3210781,3210996,1,0,0,216,0,30S ribosomal subunit protein S21
b3067,rpoD,0,3213047,3214888,1,0,0,1842,0,RNA polymerase, sigma 70 (sigma D) factor
b3069,ileX,0,3215598,3215673,1,0,0,76,0,
b3074,ygjH,0,3220915,3221247,-1,0,0,333,0,putative tRNA-binding protein YgjH
b3100,yqjK,0,3250077,3250376,1,0,0,300,0,conserved protein YqjK
b3107,yhaL,0,3255043,3255207,1,0,0,165,0,uncharacterized protein YhaL
b3120,yhaB,0,3267854,3268393,1,0,0,540,0,protein YhaB
b3156,yhbS,0,3300255,3300758,-1,0,0,504,0,putative acyltransferase with acyl-CoA N-acyltransferase domain
b4685,yrbN,0,3307853,3307933,-1,0,0,81,0,uncharacterized protein YrbN
b3167,rbfA,0,3312777,3313178,-1,0,0,402,0,30S ribosome binding factor
b3170,rimP,0,3317554,3318006,-1,0,0,453,0,ribosome maturation factor RimP
b3171,metY,0,3318213,3318289,-1,0,0,77,0,
b3174,leuU,0,3322072,3322158,-1,0,0,87,0,
b3176,glmM,0,3322733,3324070,-1,0,0,1338,0,phosphoglucosamine mutase
b3177,folP,0,3324063,3324911,-1,0,0,849,0,dihydropteroate synthase
b3181,greA,0,3328239,3328715,-1,0,0,477,0,transcription elongation factor GreA
b3185,rpmA,0,3332862,3333119,-1,0,0,258,0,50S ribosomal subunit protein L27
b3186,rplU,0,3333140,3333451,-1,0,0,312,0,50S ribosomal subunit protein L21
b3188,sfsB,0,3334909,3335187,1,0,0,279,0,putative transcriptional regulator SfsB
b3201,lptB,0,3343944,3344669,1,0,0,726,0,lipopolysaccharide transport system ATP binding protein
b3203,hpf,0,3346173,3346460,1,0,0,288,0,ribosome hibernation-promoting factor
b3218,insH10,0,3365702,3366718,-1,0,0,1017,0,IS5 transposase and trans-activator
b3223,nanE,0,3370347,3371036,-1,0,0,690,0,putative N-acetylmannosamine-6-phosphate epimerase
b3230,rpsI,0,3377815,3378207,-1,0,0,393,0,30S ribosomal subunit protein S9
b3231,rplM,0,3378223,3378651,-1,0,0,429,0,50S ribosomal subunit protein L13
b3249,mreD,0,3398387,3398875,-1,0,0,489,0,cell shape determining protein MreD
b3272,rrfF,0,3423423,3423542,-1,0,0,120,0,
b3273,thrV,0,3423580,3423655,-1,0,0,76,0,
b3274,rrfD,0,3423668,3423787,-1,0,0,120,0,
b3275,rrlD,0,3423880,3426783,-1,0,0,2904,0,
b3276,alaU,0,3426958,3427033,-1,0,0,76,0,
b3277,ileU,0,3427076,3427152,-1,0,0,77,0,
b3278,rrsD,0,3427221,3428762,-1,0,0,1542,0,
b3287,def,0,3433690,3434199,1,0,0,510,0,peptide deformylase
b3290,trkA,0,3436518,3437894,1,0,0,1377,0,NAD-binding component of Trk potassium transporters
b3294,rplQ,0,3439616,3439999,-1,0,0,384,0,50S ribosomal subunit protein L17
b3295,rpoA,0,3440040,3441029,-1,0,0,990,0,RNA polymerase subunit alpha
b3298,rpsM,0,3442115,3442471,-1,0,0,357,0,30S ribosomal subunit protein S13
b3299,rpmJ,0,3442618,3442734,-1,0,0,117,0,50S ribosomal subunit protein L36
b3301,rplO,0,3444105,3444539,-1,0,0,435,0,50S ribosomal subunit protein L15
b3302,rpmD,0,3444543,3444722,-1,0,0,180,0,50S ribosomal subunit protein L30
b3303,rpsE,0,3444726,3445229,-1,0,0,504,0,30S ribosomal subunit protein S5
b3304,rplR,0,3445244,3445597,-1,0,0,354,0,50S ribosomal subunit protein L18
b3306,rpsH,0,3446153,3446545,-1,0,0,393,0,30S ribosomal subunit protein S8
b3307,rpsN,0,3446579,3446884,-1,0,0,306,0,30S ribosomal subunit protein S14
b3309,rplX,0,3447453,3447767,-1,0,0,315,0,50S ribosomal subunit protein L24
b3311,rpsQ,0,3448314,3448568,-1,0,0,255,0,30S ribosomal subunit protein S17
b3312,rpmC,0,3448568,3448759,-1,0,0,192,0,50S ribosomal subunit protein L29
b3313,rplP,0,3448759,3449169,-1,0,0,411,0,50S ribosomal subunit protein L16
b3314,rpsC,0,3449182,3449883,-1,0,0,702,0,30S ribosomal subunit protein S3
b3315,rplV,0,3449901,3450233,-1,0,0,333,0,50S ribosomal subunit protein L22
b3316,rpsS,0,3450248,3450526,-1,0,0,279,0,30S ribosomal subunit protein S19
b3318,rplW,0,3451382,3451684,-1,0,0,303,0,50S ribosomal subunit protein L23
b3321,rpsJ,0,3452959,3453270,-1,0,0,312,0,30S ribosomal subunit protein S10
b3339,tufA,0,3470145,3471329,-1,0,0,1185,0,translation elongation factor Tu 1
b3341,rpsG,0,3473542,3474081,-1,0,0,540,0,30S ribosomal subunit protein S7
b3343,tusB,0,3474678,3474965,-1,0,0,288,0,sulfurtransferase complex subunit TusB
b3344,tusC,0,3474973,3475332,-1,0,0,360,0,sulfurtransferase complex subunit TusC
b3357,crp,0,3486120,3486752,1,0,0,633,0,DNA-binding transcriptional dual regulator CRP
b3366,nirD,0,3496551,3496877,1,0,0,327,0,nitrite reductase subunit NirD
b3398,igaA,0,3526469,3528604,1,0,0,2136,0,inner membrane protein-inhibits the Rcs signaling pathway
b3414,nfuA,0,3545624,3546199,1,0,0,576,0,iron-sulfur cluster carrier protein NfuA
b3444,insA6,0,3583483,3583758,1,0,0,276,0,IS1 protein InsA
b3445,insB6,0,3583677,3584180,1,0,0,504,0,IS1 protein InsB
b4612,yrhD,0,3584404,3584559,1,0,0,156,0,uncharacterized protein YrhD
b3479,nikD,0,3617015,3617779,1,0,0,765,0,Ni(2(+)) ABC transporter ATP binding subunit NikD
b4552,yrhC,0,3623887,3624132,1,0,0,246,0,pseudogene
b3484,yhhI,0,3624378,3625514,1,0,0,1137,0,putative transposase
b4613,dinQ,0,3647705,3647788,-1,0,0,84,0,UV inducible membrane toxin DinQ
b4712,agrA,0,3648063,3648146,1,0,0,84,0,
b4713,agrB,0,3648294,3648377,1,0,0,84,0,
b3505,insH11,0,3652182,3653198,-1,0,0,1017,0,IS5 transposase and trans-activator
b4704,arrS,0,3657986,3658054,-1,0,0,69,0,
b4452,gadY,0,3664864,3664968,1,0,0,105,0,
b4454,rdlD,0,3700136,3700199,1,0,0,64,0,
b3545,proK,0,3708616,3708692,-1,0,0,77,0,
b4614,sokA,0,3722076,3722105,1,0,0,30,0,pseudogene
b3593,rhsA,0,3762183,3766316,1,0,0,4134,0,rhs element protein RhsA
b3596,yibG,0,3768177,3768638,1,0,0,462,0,tetratricopeptide-like domain-containing protein YibG
b3619,rfaD,0,3793987,3794919,1,0,0,933,0,ADP-L-glycero-D-mannoheptose 6-epimerase
b3621,waaC,0,3795979,3796938,1,0,0,960,0,ADP-heptose:LPS heptosyltransferase 1
b3624,waaZ,0,3799345,3800196,-1,0,0,852,0,lipopolysaccharide core biosynthesis protein WaaZ
b3631,waaG,0,3805943,3807067,-1,0,0,1125,0,lipopolysaccharide glucosyltransferase I
b3637,rpmB,0,3811438,3811674,-1,0,0,237,0,50S ribosomal subunit protein L28
b3643,rph,0,3815863,3816549,-1,0,0,687,0,truncated RNase PH
b3649,rpoZ,0,3822106,3822381,1,0,0,276,0,RNA polymerase subunit omega
b3658,selC,0,3836222,3836316,1,0,0,95,0,
b4653,yicT,0,3836425,3836556,1,0,0,132,0,pseudogene
b3672,ivbL,0,3852890,3852988,-1,0,0,99,0,ilvBN operon leader peptide
b4618,tisB,0,3853553,3853642,1,0,0,90,0,membrane-depolarizing toxin TisB
b4556,ysdC,0,3861173,3861349,-1,0,0,177,0,pseudogene
b3698,yidB,0,3877067,3877465,-1,0,0,399,0,conserved protein YidB
b3703,rpmH,0,3884336,3884476,1,0,0,141,0,50S ribosomal subunit protein L34
b3704,rnpA,0,3884493,3884852,1,0,0,360,0,RNase P protein component
b3724,phoU,0,3906853,3907578,-1,0,0,726,0,negative regulator of the pho regulon
b3729,glmS,0,3911839,3913668,-1,0,0,1830,0,L-glutamine--D-fructose-6-phosphate aminotransferase
b3735,atpH,0,3919870,3920403,-1,0,0,534,0,ATP synthase F1 complex subunit delta
b3738,atpB,0,3921236,3922051,-1,0,0,816,0,ATP synthase Fo complex subunit a
b3739,atpI,0,3922060,3922440,-1,0,0,381,0,ATP synthase accessory factor
b3756,rrsC,0,3941808,3943349,1,0,0,1542,0,
b3757,gltU,0,3943435,3943510,1,0,0,76,0,
b3758,rrlC,0,3943704,3946607,1,0,0,2904,0,
b3759,rrfC,0,3946700,3946819,1,0,0,120,0,
b3760,aspT,0,3946872,3946948,1,0,0,77,0,
b4669,ilvX,0,3950507,3950557,1,0,0,51,0,uncharacterized protein IlvX
b3782,rhoL,0,3966231,3966332,1,0,0,102,0,rho operon leader peptide
b3796,argX,0,3982375,3982451,1,0,0,77,0,
b3797,hisR,0,3982509,3982585,1,0,0,77,0,
b3798,leuT,0,3982606,3982692,1,0,0,87,0,
b3799,proM,0,3982735,3982811,1,0,0,77,0,
b4456,glmZ,0,3986432,3986603,1,0,0,172,0,
b3809,dapF,0,3994762,3995586,1,0,0,825,0,diaminopimelate epimerase
b3811,xerC,0,3996287,3997183,1,0,0,897,0,site-specific tyrosine recombinase
b3835,ubiB,0,4020226,4021866,1,0,0,1641,0,ubiquinone biosynthesis protein UbiB
b3836,tatA,0,4021945,4022214,1,0,0,270,0,twin arginine protein translocation system-TatA protein
b3838,tatB,0,4022218,4022733,1,0,0,516,0,twin arginine protein translocation system-TatB protein
b3850,hemG,0,4034608,4035153,1,0,0,546,0,protoporphyrinogen oxidase
b3851,rrsA,0,4035531,4037072,1,0,0,1542,0,
b3852,ileT,0,4037141,4037217,1,0,0,77,0,
b3853,alaT,0,4037260,4037335,1,0,0,76,0,
b3855,rrfA,0,4040517,4040636,1,0,0,120,0,
b3860,dsbA,0,4043418,4044044,1,0,0,627,0,thiol:disulfide oxidoreductase DsbA
b3864,spf,0,4049899,4050007,1,0,0,109,0,
b4716,cpxQ,0,4106330,4106387,1,0,0,58,0,
b3932,hslV,0,4121757,4122287,-1,0,0,531,0,peptidase component of the HslVU protease
b3936,rpmE,0,4127013,4127225,1,0,0,213,0,50S ribosomal subunit protein L31
b3938,metJ,0,4128078,4128395,-1,0,0,318,0,DNA-binding transcriptional repressor MetJ
