locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
b1548,nohA,0,1635798,1636367,-1,0,0,570,0,Qin prophage; putative prophage DNA-packaging protein NohA
b4533,ynfO,0,1636756,1636989,1,0,0,234,0,Qin prophage; protein YnfO
b1549,ydfO,0,1637047,1637457,1,0,0,411,0,Qin prophage; protein YdfO
b1550,gnsB,0,1637609,1637782,-1,0,0,174,0,Qin prophage; protein GnsB
b4749,ynfR,0,1638188,1638253,-1,0,0,66,0,Qin prophage; protein YnfR
b1552,cspI,0,1638455,1638667,-1,0,0,213,0,Qin prophage; cold shock protein CspI
b1557,cspB,0,1641339,1641554,-1,0,0,216,0,Qin prophage; cold shock-like protein CspB
b1558,cspF,0,1641855,1642067,1,0,0,213,0,Qin prophage; cold shock protein CspF
b4750,ynfS,0,1642122,1642211,1,0,0,90,0,Qin prophage; protein YnfS
b1564,relB,0,1645633,1645872,-1,0,0,240,0,Qin prophage; antitoxin/DNA-binding transcriptional repressor RelB
b1566,flxA,0,1646405,1646737,1,0,0,333,0,Qin prophage; protein FlxA
b1570,dicA,0,1647934,1648341,1,0,0,408,0,DNA-binding transcriptional dual regulator DicA
b1572,ydfB,0,1648665,1648793,1,0,0,129,0,Qin prophage; uncharacterized protein YdfB
b1574,dicF,0,1649382,1649434,1,0,0,53,0,
b1578,insD7,0,1650881,1651537,1,0,0,657,0,pseudogene
b4534,ynfP,0,1652728,1652838,-1,0,0,111,0,protein YnfP
b1591,dmsD,0,1664506,1665120,1,0,0,615,0,redox enzyme maturation protein DmsD
b4409,blr,0,1704551,1704676,1,0,0,126,0,beta-lactam resistance protein
b1628,rsxB,0,1706348,1706926,1,0,0,579,0,SoxR [2Fe-2S] reducing system protein RsxB
b1641,slyB,0,1719876,1720343,1,0,0,468,0,outer membrane lipoprotein SlyB
b1643,ydhI,0,1721025,1721261,1,0,0,237,0,DUF1656 domain-containing protein YdhI
b1646,sodC,0,1724134,1724655,-1,0,0,522,0,superoxide dismutase (Cu-Zn)
b1666,valW,0,1746516,1746592,1,0,0,77,0,
b1667,ydhR,0,1746700,1747005,1,0,0,306,0,putative monooxygenase YdhR
b1677,lpp,0,1757421,1757657,1,0,0,237,0,murein lipoprotein
b4431,rprA,0,1770372,1770476,1,0,0,105,0,
b1705,ydiE,0,1789613,1789804,1,0,0,192,0,PF10636 family protein YdiE
b1712,ihfA,0,1795253,1795552,-1,0,0,300,0,integration host factor subunit alpha
b1715,pheM,0,1799226,1799270,-1,0,0,45,0,pheST-ihfA operon leader peptide
b1718,infC,0,1800096,1800638,-1,0,0,543,0,translation initiation factor IF-3
b1726,yniB,0,1808697,1809233,-1,0,0,537,0,uncharacterized protein YniB
b1736,chbA,0,1819455,1819805,-1,0,0,351,0,N,N'-diacetylchitobiose-specific PTS enzyme IIA component
b1749,xthA,0,1832428,1833234,1,0,0,807,0,exodeoxyribonuclease III
b1759,nudG,0,1841490,1841897,1,0,0,408,0,5-hydroxy-CTP diphosphatase
b1765,ydjA,0,1848125,1848676,-1,0,0,552,0,putative oxidoreductase
b1778,msrB,0,1862016,1862429,-1,0,0,414,0,methionine sulfoxide reductase B
b1792,yeaO,0,1876909,1877256,1,0,0,348,0,conserved protein YeaO
b4675,yoaJ,0,1878874,1878948,1,0,0,75,0,uncharacterized protein YoaJ
b1796,yoaG,0,1879403,1879585,-1,0,0,183,0,DUF1869 domain-containing protein YoaG
b1807,tsaB,0,1890572,1891267,-1,0,0,696,0,N(6)-L-threonylcarbamoyladenine synthase, TsaB subunit
b1811,yoaH,0,1894552,1894731,-1,0,0,180,0,UFP0181 family protein YoaH
b4751,yoaL,0,1901573,1901782,-1,0,0,210,0,protein YoaL
b1823,cspC,0,1907226,1907435,-1,0,0,210,0,stress protein, member of the CspA family
b1825,yebO,0,1908261,1908548,-1,0,0,288,0,uncharacterized protein YebO
b1826,mgrB,0,1908623,1908766,-1,0,0,144,0,PhoQ kinase inhibitor
b1831,proQ,0,1914836,1915534,-1,0,0,699,0,RNA chaperone ProQ
b4432,ryeA,0,1923066,1923314,1,0,0,249,0,
b4433,sdsR,0,1923104,1923207,-1,0,0,104,0,
b1842,holE,0,1925108,1925338,1,0,0,231,0,DNA polymerase III subunit theta
b1855,lpxM,0,1939222,1940193,-1,0,0,972,0,myristoyl-acyl carrier protein-dependent acyltransferase
b4677,yobI,0,1946115,1946180,-1,0,0,66,0,uncharacterized protein YobI
b4717,micL,0,1958441,1958520,-1,0,0,80,0,
b1878,flhE,0,1962580,1962972,-1,0,0,393,0,flagellar protein
b1892,flhD,0,1977847,1978197,-1,0,0,351,0,DNA-binding transcriptional dual regulator FlhD
b1893,insB5,0,1978518,1979021,-1,0,0,504,0,IS1 protein InsB
b1894,insA5,0,1978940,1979215,-1,0,0,276,0,IS1 protein InsA
b1902,ftnB,0,1986925,1987428,1,0,0,504,0,putative ferritin-like protein
b4537,yecJ,0,1987507,1987758,-1,0,0,252,0,DUF2766 domain-containing protein YecJ
b4663,azuC,0,1987873,1987959,-1,0,0,87,0,uncharacterized protein AzuC
b1904,yecR,0,1988222,1988545,1,0,0,324,0,lipoprotein YecR
b1909,leuZ,0,1991815,1991901,-1,0,0,87,0,
b1910,cysT,0,1991914,1991987,-1,0,0,74,0,
b1911,glyW,0,1992042,1992117,-1,0,0,76,0,
b1912,pgsA,0,1992269,1992817,-1,0,0,549,0,phosphatidylglycerophosphate synthase
b4719,sdsN,0,1996921,1997057,1,0,0,137,0,
b1920,tcyJ,0,1999585,2000385,-1,0,0,801,0,cystine ABC transporter periplasmic binding protein
b1925,fliS,0,2005303,2005713,1,0,0,411,0,flagellar biosynthesis protein FliS
b1936,intG,0,2012502,2012780,1,0,0,279,0,pseudogene
b1942,fliJ,0,2017946,2018389,1,0,0,444,0,flagellar biosynthesis protein FliJ
b1946,fliN,0,2021088,2021501,1,0,0,414,0,flagellar motor switch protein FliN
b1952,dsrB,0,2024635,2024823,-1,0,0,189,0,protein DsrB
b1963,yedR,0,2033119,2033484,-1,0,0,366,0,putative inner membrane protein
b4603,rseX,0,2033649,2033739,1,0,0,91,0,
b1977,asnT,0,2044549,2044624,1,0,0,76,0,
b1983,yeeN,0,2056858,2057574,1,0,0,717,0,putative transcriptional regulator YeeN
b1984,asnW,0,2058027,2058102,-1,0,0,76,0,
b1989,asnV,0,2062260,2062335,1,0,0,76,0,
b1994,insH6,0,2066305,2067321,-1,0,0,1017,0,CP4-44 prophage; IS5 transposase and trans-activator
b4640,yoeG,0,2067360,2067892,-1,0,0,533,0,pseudogene
b4582,yoeA,0,2068635,2070474,1,0,0,1840,0,pseudogene
b1996,insD3,0,2068952,2069857,-1,0,0,906,0,CP4-44 prophage; IS2 insertion element protein InsB
b1997,insC3,0,2069815,2070180,-1,0,0,366,0,CP4-44 prophage; IS2 insertion element repressor InsA
b2017,yefM,0,2089462,2089713,-1,0,0,252,0,YefM antitoxin of the YoeB-YefM toxin-antitoxin pair and DNA binding transcriptional repressor
b2018,hisL,0,2089996,2090046,1,0,0,51,0,his operon leader peptide
b2030,insH7,0,2101895,2102911,-1,0,0,1017,0,IS5 transposase and trans-activator
b4437,sibB,0,2153646,2153781,1,0,0,136,0,
b4668,ibsB,0,2153681,2153737,-1,0,0,57,0,putative toxic peptide IbsB
b4438,cyaR,0,2167114,2167200,1,0,0,87,0,
b2082,ogrK,0,2167302,2167520,-1,0,0,219,0,prophage P2 late control protein OgrK
b2085,yegR,0,2167989,2168306,-1,0,0,318,0,uncharacterized protein YegR
b2088,insE5,0,2170236,2170535,1,0,0,300,0,IS3 element protein InsE
b2089,insF5,0,2170532,2171398,1,0,0,867,0,IS3 element protein InsF
b2105,rcnR,0,2185524,2185796,-1,0,0,273,0,DNA-binding transcriptional repressor RcnR
b2128,yehW,0,2215745,2216476,-1,0,0,732,0,glycine betaine ABC transporter membrane subunit YehW
b4679,yohP,0,2228982,2229065,1,0,0,84,0,putative membrane protein YohP
b2141,yohJ,0,2230624,2231022,1,0,0,399,0,PF03788 family membrane protein YohJ
b2153,folE,0,2242984,2243652,-1,0,0,669,0,GTP cyclohydrolase 1
b2163,yeiL,0,2255355,2256014,1,0,0,660,0,putative DNA-binding transcriptional regulator YeiL
b2174,lpxT,0,2268854,2269567,1,0,0,714,0,Kdo2-lipid A phosphotransferase
b2185,rplY,0,2282517,2282801,1,0,0,285,0,50S ribosomal subunit protein L25
b2187,yejL,0,2284129,2284356,1,0,0,228,0,DUF1414 domain-containing protein YejL
b2189,proL,0,2286211,2286287,1,0,0,77,0,
b2192,insH8,0,2289065,2290081,-1,0,0,1017,0,IS5 transposase and trans-activator
b2195,ccmG,0,2292407,2292964,-1,0,0,558,0,holocytochrome c synthetase-thiol:disulfide oxidoreductase CcmG
b2198,ccmD,0,2295377,2295586,-1,0,0,210,0,heme trafficking system membrane protein CcmD
b2207,napD,0,2302750,2303013,-1,0,0,264,0,NapA signal peptide-binding chaperone NapD
b2232,ubiG,0,2339567,2340289,1,0,0,723,0,bifunctional 3-demethylubiquinone-8 3-O-methyltransferase and 2-octaprenyl-6-hydroxyphenol methylase
b4605,ypaB,0,2344594,2344737,-1,0,0,144,0,protein YpaB
b2235,nrdB,0,2347384,2348514,1,0,0,1131,0,ribonucleoside-diphosphate reductase 1 subunit beta
b2236,yfaE,0,2348514,2348768,1,0,0,255,0,ferredoxin-like diferric-tyrosyl radical cofactor maintenance protein YfaE
b2238,yfaH,0,2349687,2349893,1,0,0,207,0,pseudogene
b2272,yfbM,0,2386934,2387437,1,0,0,504,0,DUF1877 domain-containing protein YfbM
b2273,yfbN,0,2387710,2388426,-1,0,0,717,0,uncharacterized protein YfbN
b2285,nuoE,0,2401552,2402052,-1,0,0,501,0,NADH:quinone oxidoreductase subunit E
b2295,yfbV,0,2412677,2413132,-1,0,0,456,0,UPF0208 membrane protein YfbV
b2296,ackA,0,2413470,2414672,1,0,0,1203,0,acetate kinase
b2308,hisQ,0,2425230,2425916,-1,0,0,687,0,lysine/arginine/ornithine ABC transporter/histidine ABC transporter, membrane subunit HisQ
b2315,folC,0,2431674,2432942,-1,0,0,1269,0,bifunctional folylpolyglutamate synthetase/dihydrofolate synthetase
b2318,truA,0,2434824,2435636,-1,0,0,813,0,tRNA pseudouridine(38-40) synthase
b2334,yfcQ,0,2450587,2451075,-1,0,0,489,0,putative fimbrial protein YfcQ
b2343,yfcZ,0,2460650,2460934,-1,0,0,285,0,DUF406 domain-containing protein YfcZ
b2348,argW,0,2466309,2466383,1,0,0,75,0,
b2353,tfaS,0,2470803,2471105,1,0,0,303,0,pseudogene
b2355,yfdL,0,2471544,2472062,-1,0,0,519,0,pseudogene
b2358,yfdO,0,2472878,2473246,-1,0,0,369,0,CPS-53 (KpLE1) prophage; putative defective phage replication protein O
b4545,ypdJ,0,2476094,2476234,1,0,0,141,0,CPS-53 (KpLE1) prophage; putative uncharacterized protein YpdJ
b4643,pawZ,0,2476584,2476598,1,0,0,15,0,pseudogene
b2369,evgA,0,2483755,2484369,1,0,0,615,0,DNA-binding transcriptional activator EvgA
b2376,ypdI,0,2494698,2494973,1,0,0,276,0,colanic acid synthesis putative lipoprotein YpdI
b4680,ypdK,0,2496921,2496992,1,0,0,72,0,putative membrane protein YpdK
b2394,insL3,0,2514331,2515443,1,0,0,1113,0,putative IS186/IS421 transposase
b2396,alaX,0,2518041,2518116,-1,0,0,76,0,
b2397,alaW,0,2518156,2518231,-1,0,0,76,0,
b2401,valU,0,2520931,2521006,1,0,0,76,0,
b2402,valX,0,2521051,2521126,1,0,0,76,0,
b2403,valY,0,2521173,2521248,1,0,0,76,0,
b2404,lysV,0,2521253,2521328,1,0,0,76,0,
b2415,ptsH,0,2533764,2534021,1,0,0,258,0,phosphocarrier protein HPr
b2431,yfeX,0,2549646,2550545,-1,0,0,900,0,porphyrinogen peroxidase
b2442,intZ,0,2558858,2560066,1,0,0,1209,0,CPZ-55 prophage; putative phage integrase IntZ
b2443,yffL,0,2560257,2560898,1,0,0,642,0,CPZ-55 prophage; uncharacterized protein YffL
b2444,yffM,0,2561368,2561613,1,0,0,246,0,CPZ-55 prophage; uncharacterized protein YffM
b2445,yffN,0,2561625,2561993,1,0,0,369,0,CPZ-55 prophage; uncharacterized protein YffN
b2446,yffO,0,2562111,2562527,1,0,0,417,0,CPZ-55 prophage; uncharacterized protein YffO
b2447,yffP,0,2562524,2563117,1,0,0,594,0,CPZ-55 prophage; uncharacterized protein YffP
b2448,yffQ,0,2563592,2563969,1,0,0,378,0,CPZ-55 prophage; uncharacterized protein YffQ
b2449,yffR,0,2563980,2564372,1,0,0,393,0,CPZ-55 prophage; uncharacterized protein YffR
b2450,yffS,0,2564523,2565332,1,0,0,810,0,CPZ-55 prophage; uncharacterized protein YffS
b2457,eutM,0,2572157,2572450,-1,0,0,294,0,putative structural protein, ethanolamine utilization microcompartment
b2461,eutP,0,2574978,2575457,-1,0,0,480,0,putative ethanolamine utilization protein EutP with nucleoside triphosphate hydrolase domain
b2462,eutS,0,2575470,2575805,-1,0,0,336,0,putative structural protein, ethanolamine utilization microcompartment
b4547,ypfN,0,2592762,2592962,1,0,0,201,0,UPF0370 protein YpfN
b2473,ypfH,0,2593072,2593770,-1,0,0,699,0,esterase YpfH
b2480,bcp,0,2600478,2600948,1,0,0,471,0,thiol peroxidase
b2500,purN,0,2622234,2622872,1,0,0,639,0,phosphoribosylglycinamide formyltransferase 1
b2513,yfgM,0,2638663,2639283,-1,0,0,621,0,ancillary SecYEG translocon subunit
b2525,fdx,0,2656748,2657083,-1,0,0,336,0,reduced ferredoxin
b2527,hscB,0,2658952,2659467,-1,0,0,516,0,co-chaperone for [Fe-S] cluster biosynthesis
b2528,iscA,0,2659563,2659886,-1,0,0,324,0,iron-sulfur cluster insertion protein IscA
b2529,iscU,0,2659903,2660289,-1,0,0,387,0,scaffold protein for iron-sulfur cluster assembly
b2532,trmJ,0,2662583,2663323,-1,0,0,741,0,tRNA Cm32/Um32 methyltransferase
b4706,iroK,0,2668006,2668071,-1,0,0,66,0,protein IroK
b2559,tadA,0,2697354,2697857,-1,0,0,504,0,tRNA adenosine(34) deaminase
b4687,shoB,0,2700117,2700197,-1,0,0,81,0,toxic peptide ShoB
b2567,rnc,0,2703383,2704063,-1,0,0,681,0,RNase III
b2572,rseA,0,2708754,2709404,-1,0,0,651,0,anti-sigma factor
b2573,rpoE,0,2709437,2710012,-1,0,0,576,0,RNA polymerase sigma E factor
b4725,rseD,0,2710009,2710164,-1,0,0,156,0,rpoE leader peptide
b2586,yfiM,0,2724128,2724451,1,0,0,324,0,protein YfiM
b2588,rrfG,0,2726069,2726188,-1,0,0,120,0,
b2589,rrlG,0,2726281,2729184,-1,0,0,2904,0,
b2590,gltW,0,2729369,2729444,-1,0,0,76,0,
b2591,rrsG,0,2729616,2731157,-1,0,0,1542,0,
b2594,rluD,0,2735031,2736011,-1,0,0,981,0,23S rRNA pseudouridine(1911/1915/1917) synthase
b2595,bamD,0,2736146,2736883,1,0,0,738,0,outer membrane protein assembly factor BamD
b2606,rplS,0,2744183,2744530,-1,0,0,348,0,50S ribosomal subunit protein L19
b2608,rimM,0,2745370,2745918,-1,0,0,549,0,ribosome maturation factor RimM
b2610,ffh,0,2746434,2747795,-1,0,0,1362,0,signal recognition particle protein component
b2614,grpE,0,2750115,2750708,-1,0,0,594,0,nucleotide exchange factor GrpE
b2615,nadK,0,2750831,2751709,1,0,0,879,0,NAD kinase
b2619,ratA,0,2754288,2754764,-1,0,0,477,0,ribosome association toxin RatA
b2621,ssrA,0,2755593,2755955,1,0,0,363,0,
b2625,yfjI,0,2758985,2760394,1,0,0,1410,0,CP4-57 prophage; protein YfjI
b4548,ypjJ,0,2776877,2777077,1,0,0,201,0,CP4-57 prophage; DUF987 domain-containing protein YpjJ
b4645,psaA,0,2777972,2777985,1,0,0,14,0,pseudogene
b2648,pinH,0,2783065,2783304,-1,0,0,240,0,pseudogene
b2649,ypjB,0,2783638,2784429,-1,0,0,792,0,DUF5508 domain-containing protein YpjB
b2652,ileY,0,2785762,2785837,-1,0,0,76,0,
b2667,ygaV,0,2797211,2797510,1,0,0,300,0,putative DNA-binding transcriptional regulator YgaV
b2673,nrdH,0,2800723,2800968,1,0,0,246,0,glutaredoxin-like protein
b2683,ygaH,0,2810344,2810679,1,0,0,336,0,L-valine exporter subunit YgaH
b4442,micA,0,2814802,2814873,1,0,0,72,0,
b2691,argQ,0,2817784,2817860,-1,0,0,77,0,
b2692,argZ,0,2818059,2818135,-1,0,0,77,0,
b2693,argY,0,2818198,2818274,-1,0,0,77,0,
b2694,argV,0,2818473,2818549,-1,0,0,77,0,
b2695,serV,0,2818553,2818645,-1,0,0,93,0,
b2696,csrA,0,2818961,2819146,-1,0,0,186,0,carbon storage regulator
b2726,hypA,0,2850647,2850997,1,0,0,351,0,hydrogenase 3 nickel incorporation protein HypA
b2746,ispF,0,2871301,2871780,-1,0,0,480,0,2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
b2748,ftsB,0,2872509,2872820,-1,0,0,312,0,cell division protein FtsB
b2765,queD,0,2892214,2892579,1,0,0,366,0,6-carboxy-5,6,7,8-tetrahydropterin synthase
b4682,yqcG,0,2905557,2905697,1,0,0,141,0,cell envelope stress response protein YqcG
b2780,pyrG,0,2908029,2909666,-1,0,0,1638,0,CTP synthetase
b2783,mazE,0,2911091,2911339,-1,0,0,249,0,antitoxin of the MazF-MazE toxin-antitoxin system MazE
b2810,csdA,0,2943337,2944542,1,0,0,1206,0,cysteine sulfinate desulfinase
b2814,metZ,0,2947387,2947463,1,0,0,77,0,
b2815,metW,0,2947497,2947573,1,0,0,77,0,
b2816,metV,0,2947607,2947683,1,0,0,77,0,
b2823,ppdC,0,2962441,2962764,-1,0,0,324,0,putative YgdA
b2825,ppdB,0,2963153,2963716,-1,0,0,564,0,conserved protein PpdB
b2830,rppH,0,2968447,2968977,-1,0,0,531,0,RNA pyrophosphohydrolase
b4444,omrA,0,2976102,2976189,-1,0,0,88,0,
b4445,omrB,0,2976304,2976385,-1,0,0,82,0,
b2846,yqeH,0,2987536,2988168,1,0,0,633,0,putative LuxR family transcriptional regulator YqeH
b4683,yqeL,0,2989819,2989899,-1,0,0,81,0,uncharacterized protein YqeL
b2850,ygeF,0,2990554,2991043,1,0,0,490,0,pseudogene
b2851,ygeG,0,2991268,2991759,1,0,0,492,0,TPR repeat-containing putative chaperone YgeG
b2860,insD4,0,2996372,2997277,-1,0,0,906,0,IS2 insertion element protein InsB
b2861,insC4,0,2997235,2997600,-1,0,0,366,0,IS2 insertion element repressor InsA
b2864,glyU,0,2998984,2999057,-1,0,0,74,0,
b2877,mocA,0,3015160,3015738,1,0,0,579,0,molybdenum cofactor cytidylyltransferase
b2890,lysS,0,3033657,3035174,-1,0,0,1518,0,lysine--tRNA ligase, constitutive
b2897,sdhE,0,3040804,3041070,-1,0,0,267,0,FAD assembly factor
b2900,yqfB,0,3043312,3043623,-1,0,0,312,0,PUA-like domain-containing protein YqfB
b4754,yqfI,0,3050958,3051041,1,0,0,84,0,protein YqfI
b2910,zapA,0,3055612,3055941,1,0,0,330,0,cell division protein ZapA
b4446,sibC,0,3056851,3056991,1,0,0,141,0,
b4665,ibsC,0,3056890,3056949,-1,0,0,60,0,toxic peptide IbsC
b2914,rpiA,0,3058666,3059325,-1,0,0,660,0,ribose-5-phosphate isomerase A
b2939,yqgB,0,3085920,3086051,-1,0,0,132,0,acid stress response protein YqgB
b2940,yqgC,0,3086187,3086402,1,0,0,216,0,protein YqgC
b2944,yggI,0,3089755,3090252,1,0,0,498,0,conserved protein YggI
b2949,yqgF,0,3093500,3093916,1,0,0,417,0,ribonuclease H-like domain containing nuclease
b2959,yggL,0,3101807,3102133,-1,0,0,327,0,protein YggL
b2962,yggX,0,3104093,3104368,1,0,0,276,0,putative Fe(2(+))-trafficking protein
b2967,pheV,0,3110366,3110441,1,0,0,76,0,
b2982,insH9,0,3130178,3131194,1,0,0,1017,0,IS5 transposase and trans-activator
b2993,hybD,0,3140792,3141286,-1,0,0,495,0,putative hydrogenase 2 maturation protease
b4755,yqhI,0,3147597,3147740,-1,0,0,144,0,protein YqhI
b3005,exbD,0,3150818,3151243,-1,0,0,426,0,Ton complex subunit ExbD
b3024,ygiW,0,3169284,3169676,-1,0,0,393,0,BOF family protein YgiW
b3029,ygiN,0,3173142,3173456,1,0,0,315,0,putative quinol monooxygenase YgiN
b3042,ubiK,0,3184840,3185130,1,0,0,291,0,ubiquinone biosynthesis accessory factor UbiK
b3044,insC5,0,3186187,3186552,1,0,0,366,0,IS2 insertion element repressor InsA
b3045,insD5,0,3186510,3187415,1,0,0,906,0,IS2 insertion element protein InsB
b3049,glgS,0,3191739,3191939,-1,0,0,201,0,surface composition regulator
b4447,sibD,0,3194721,3194865,-1,0,0,145,0,
b4664,ibsD,0,3194766,3194825,1,0,0,60,0,putative toxic peptide IbsD
b4611,sibE,0,3195097,3195240,-1,0,0,144,0,
b4666,ibsE,0,3195141,3195200,1,0,0,60,0,toxic peptide IbsE
b3058,folB,0,3204221,3204589,-1,0,0,369,0,dihydroneopterin aldolase
b3064,tsaD,0,3209530,3210543,-1,0,0,1014,0,N(6)-L-threonylcarbamoyladenine synthase, TsaD subunit
b3065,rpsU,0,3210781,3210996,1,0,0,216,0,30S ribosomal subunit protein S21
b3067,rpoD,0,3213047,3214888,1,0,0,1842,0,RNA polymerase, sigma 70 (sigma D) factor
b3069,ileX,0,3215598,3215673,1,0,0,76,0,
b3074,ygjH,0,3220915,3221247,-1,0,0,333,0,putative tRNA-binding protein YgjH
b3094,exuR,0,3246652,3247428,1,0,0,777,0,DNA-binding transcriptional repressor ExuR
b3097,yqjC,0,3248969,3249337,1,0,0,369,0,DUF1090 domain-containing protein YqjC
b3107,yhaL,0,3255043,3255207,1,0,0,165,0,uncharacterized protein YhaL
b3120,yhaB,0,3267854,3268393,1,0,0,540,0,protein YhaB
b3123,rnpB,0,3270216,3270592,-1,0,0,377,0,
b4685,yrbN,0,3307853,3307933,-1,0,0,81,0,uncharacterized protein YrbN
b3163,nlpI,0,3308040,3308924,-1,0,0,885,0,lipoprotein NlpI
b3165,rpsO,0,3311415,3311684,-1,0,0,270,0,30S ribosomal subunit protein S15
b3167,rbfA,0,3312777,3313178,-1,0,0,402,0,30S ribosome binding factor
b3170,rimP,0,3317554,3318006,-1,0,0,453,0,ribosome maturation factor RimP
b3171,metY,0,3318213,3318289,-1,0,0,77,0,
b3174,leuU,0,3322072,3322158,-1,0,0,87,0,
b3177,folP,0,3324063,3324911,-1,0,0,849,0,dihydropteroate synthase
b3184,yhbE,0,3331770,3332735,-1,0,0,966,0,inner membrane protein YhbE
b3185,rpmA,0,3332862,3333119,-1,0,0,258,0,50S ribosomal subunit protein L27
b3186,rplU,0,3333140,3333451,-1,0,0,312,0,50S ribosomal subunit protein L21
b3188,sfsB,0,3334909,3335187,1,0,0,279,0,putative transcriptional regulator SfsB
b3190,ibaG,0,3336549,3336803,-1,0,0,255,0,acid stress protein IbaG
b3200,lptA,0,3343380,3343937,1,0,0,558,0,lipopolysaccharide transport system protein LptA
b3201,lptB,0,3343944,3344669,1,0,0,726,0,lipopolysaccharide transport system ATP binding protein
b3208,mtgA,0,3349081,3349809,-1,0,0,729,0,peptidoglycan glycosyltransferase MtgA
b3218,insH10,0,3365702,3366718,-1,0,0,1017,0,IS5 transposase and trans-activator
b3228,sspB,0,3376279,3376776,-1,0,0,498,0,ClpXP protease specificity-enhancing factor
b3230,rpsI,0,3377815,3378207,-1,0,0,393,0,30S ribosomal subunit protein S9
b3231,rplM,0,3378223,3378651,-1,0,0,429,0,50S ribosomal subunit protein L13
b3249,mreD,0,3398387,3398875,-1,0,0,489,0,cell shape determining protein MreD
b3272,rrfF,0,3423423,3423542,-1,0,0,120,0,
b3273,thrV,0,3423580,3423655,-1,0,0,76,0,
b3274,rrfD,0,3423668,3423787,-1,0,0,120,0,
b3275,rrlD,0,3423880,3426783,-1,0,0,2904,0,
b3276,alaU,0,3426958,3427033,-1,0,0,76,0,
b3277,ileU,0,3427076,3427152,-1,0,0,77,0,
b3278,rrsD,0,3427221,3428762,-1,0,0,1542,0,
b3287,def,0,3433690,3434199,1,0,0,510,0,peptide deformylase
b3291,mscL,0,3438024,3438434,1,0,0,411,0,large conductance mechanosensitive channel
b3292,zntR,0,3438705,3439130,-1,0,0,426,0,DNA-binding transcriptional activator ZntR
b3294,rplQ,0,3439616,3439999,-1,0,0,384,0,50S ribosomal subunit protein L17
b3295,rpoA,0,3440040,3441029,-1,0,0,990,0,RNA polymerase subunit alpha
b3297,rpsK,0,3441709,3442098,-1,0,0,390,0,30S ribosomal subunit protein S11
b3298,rpsM,0,3442115,3442471,-1,0,0,357,0,30S ribosomal subunit protein S13
b3299,rpmJ,0,3442618,3442734,-1,0,0,117,0,50S ribosomal subunit protein L36
b3301,rplO,0,3444105,3444539,-1,0,0,435,0,50S ribosomal subunit protein L15
b3302,rpmD,0,3444543,3444722,-1,0,0,180,0,50S ribosomal subunit protein L30
b3303,rpsE,0,3444726,3445229,-1,0,0,504,0,30S ribosomal subunit protein S5
b3304,rplR,0,3445244,3445597,-1,0,0,354,0,50S ribosomal subunit protein L18
b3305,rplF,0,3445607,3446140,-1,0,0,534,0,50S ribosomal subunit protein L6
b3306,rpsH,0,3446153,3446545,-1,0,0,393,0,30S ribosomal subunit protein S8
b3307,rpsN,0,3446579,3446884,-1,0,0,306,0,30S ribosomal subunit protein S14
b3308,rplE,0,3446899,3447438,-1,0,0,540,0,50S ribosomal subunit protein L5
b3309,rplX,0,3447453,3447767,-1,0,0,315,0,50S ribosomal subunit protein L24
b3311,rpsQ,0,3448314,3448568,-1,0,0,255,0,30S ribosomal subunit protein S17
b3312,rpmC,0,3448568,3448759,-1,0,0,192,0,50S ribosomal subunit protein L29
b3313,rplP,0,3448759,3449169,-1,0,0,411,0,50S ribosomal subunit protein L16
b3314,rpsC,0,3449182,3449883,-1,0,0,702,0,30S ribosomal subunit protein S3
b3315,rplV,0,3449901,3450233,-1,0,0,333,0,50S ribosomal subunit protein L22
b3318,rplW,0,3451382,3451684,-1,0,0,303,0,50S ribosomal subunit protein L23
b3321,rpsJ,0,3452959,3453270,-1,0,0,312,0,30S ribosomal subunit protein S10
b3337,bfd,0,3466797,3466991,-1,0,0,195,0,bacterioferritin-associated ferredoxin
b3339,tufA,0,3470145,3471329,-1,0,0,1185,0,translation elongation factor Tu 1
b3341,rpsG,0,3473542,3474081,-1,0,0,540,0,30S ribosomal subunit protein S7
b3343,tusB,0,3474678,3474965,-1,0,0,288,0,sulfurtransferase complex subunit TusB
b3344,tusC,0,3474973,3475332,-1,0,0,360,0,sulfurtransferase complex subunit TusC
b3345,tusD,0,3475332,3475718,-1,0,0,387,0,sulfurtransferase complex subunit TusD
b3357,crp,0,3486120,3486752,1,0,0,633,0,DNA-binding transcriptional dual regulator CRP
b3374,frlD,0,3503167,3503952,1,0,0,786,0,fructoselysine 6-kinase
b3386,rpe,0,3514382,3515059,-1,0,0,678,0,ribulose-phosphate 3-epimerase
b3387,dam,0,3515077,3515913,-1,0,0,837,0,DNA adenine methyltransferase
b3394,hofN,0,3521433,3521972,-1,0,0,540,0,DNA utilization protein HofN
b3412,bioH,0,3544074,3544844,-1,0,0,771,0,pimeloyl-acyl carrier protein methyl ester esterase
b3423,glpR,0,3559848,3560605,-1,0,0,758,0,pseudogene
b3427,yzgL,0,3563724,3564005,-1,0,0,282,0,putative uncharacterized protein YzgL
b3433,asd,0,3573775,3574878,-1,0,0,1104,0,aspartate-semialdehyde dehydrogenase
b4451,ryhB,0,3580927,3581016,-1,0,0,90,0,
